# Simulation Configuration
NumContainers,20
NumResources,5
SimulationTime,60
MaxConcurrentAccess,3
SynchronizationEnabled,false
NetworkLatencyMean,15
ProcessingTimeMean,50

# Summary Metrics
TotalRequests,4254
SuccessfulRequests,4254
Conflicts,132
Timeouts,0
TotalDuration,61
ThroughputPerSecond,69.7377
AvgAcquireTimeMs,14.738834038551952
AvgProcessingTimeMs,49.43582510578279
AvgTotalTimeMs,79.71180065820404

# Access Logs
ContainerId,ResourceId,AcquireTimeMs,ProcessingTimeMs,TotalTimeMs
5,resource_0,19,61,105
8,resource_2,17,58,88
12,resource_1,15,54,84
15,resource_4,17,72,95
6,resource_4,25,78,116
3,resource_4,18,30,68
1,resource_0,16,45,81
14,resource_1,18,7,39
11,resource_3,16,57,90
10,resource_3,12,28,53
17,resource_1,12,44,70
18,resource_4,15,51,76
16,resource_1,19,4,33
9,resource_3,10,74,110
13,resource_2,12,65,93
1,resource_2,10,13,40
4,resource_4,13,49,80
0,resource_0,13,57,91
15,resource_0,15,58,84
10,resource_0,14,47,81
3,resource_2,17,70,106
6,resource_0,8,51,78
8,resource_4,15,44,83
19,resource_2,18,45,81
14,resource_2,10,36,58
0,resource_1,16,14,47
12,resource_0,14,30,57
3,resource_3,8,60,88
11,resource_4,13,65,92
5,resource_1,18,65,101
7,resource_3,13,62,90
13,resource_1,12,58,90
2,resource_4,17,60,88
19,resource_3,6,52,72
16,resource_0,16,65,92
10,resource_0,12,48,77
18,resource_1,3,43,63
12,resource_1,16,39,71
17,resource_4,12,58,76
6,resource_2,1,53,70
14,resource_3,23,55,96
0,resource_2,16,50,81
8,resource_2,21,50,86
1,resource_2,12,40,74
9,resource_2,9,65,93
4,resource_3,18,31,61
11,resource_2,12,60,84
15,resource_3,18,56,81
18,resource_0,1,29,50
3,resource_0,9,53,69
15,resource_4,23,48,90
19,resource_1,17,48,88
17,resource_0,14,70,96
4,resource_1,14,14,44
5,resource_4,23,35,65
13,resource_1,10,44,74
0,resource_4,9,35,67
11,resource_4,16,54,84
12,resource_2,9,27,57
6,resource_0,9,33,57
16,resource_1,19,34,61
7,resource_1,15,37,65
8,resource_3,6,13,31
1,resource_3,8,81,101
14,resource_3,19,27,65
10,resource_1,6,54,79
17,resource_2,17,35,70
2,resource_1,19,8,44
18,resource_1,17,63,98
3,resource_1,20,56,97
15,resource_4,9,23,51
7,resource_1,16,33,64
12,resource_1,15,50,84
0,resource_1,14,12,49
5,resource_1,13,37,66
19,resource_1,4,55,78
10,resource_1,11,33,63
8,resource_4,17,53,84
4,resource_3,14,64,99
9,resource_3,10,51,83
12,resource_3,13,1,27
13,resource_3,22,7,49
18,resource_1,11,61,89
17,resource_3,18,28,61
6,resource_2,12,57,80
15,resource_1,13,38,66
14,resource_2,16,13,47
16,resource_3,13,49,73
11,resource_1,17,37,58
1,resource_2,21,54,91
3,resource_1,18,75,111
2,resource_2,18,59,103
5,resource_2,8,30,53
18,resource_1,9,79,109
0,resource_0,19,36,66
4,resource_3,18,42,82
13,resource_2,15,32,65
7,resource_1,17,77,105
15,resource_3,18,51,75
12,resource_4,14,13,43
19,resource_1,14,67,102
2,resource_2,19,62,92
10,resource_2,8,73,102
14,resource_2,4,39,54
8,resource_0,20,35,64
9,resource_3,15,60,89
1,resource_4,11,72,90
4,resource_3,14,69,105
16,resource_4,11,16,37
11,resource_1,15,64,94
6,resource_3,13,63,89
15,resource_4,18,10,46
0,resource_1,11,33,53
17,resource_2,12,54,84
3,resource_2,21,42,84
19,resource_4,12,66,99
13,resource_1,13,39,62
9,resource_4,7,50,70
8,resource_1,22,28,57
7,resource_2,14,53,73
5,resource_3,11,104,126
12,resource_2,22,88,122
9,resource_2,11,28,49
18,resource_3,14,35,56
2,resource_2,14,38,75
14,resource_3,14,38,62
11,resource_3,14,62,91
0,resource_4,9,56,74
13,resource_4,15,25,62
19,resource_3,15,32,70
17,resource_2,9,88,113
10,resource_4,12,28,58
18,resource_3,14,65,96
15,resource_3,18,53,88
6,resource_4,10,68,99
16,resource_1,13,62,96
4,resource_1,14,65,98
8,resource_4,13,43,65
7,resource_0,10,53,78
12,resource_1,13,59,82
1,resource_4,13,40,73
5,resource_3,16,28,69
17,resource_3,17,72,119
0,resource_4,23,93,140
18,resource_3,15,42,68
3,resource_3,21,30,71
2,resource_0,18,71,99
9,resource_1,9,53,82
14,resource_3,13,84,106
10,resource_2,18,29,57
4,resource_1,9,35,59
5,resource_4,14,13,39
6,resource_3,24,44,89
13,resource_0,13,64,90
15,resource_0,16,47,93
2,resource_2,6,5,29
11,resource_0,16,56,82
19,resource_0,8,95,121
7,resource_1,13,22,53
17,resource_3,21,49,89
18,resource_0,5,40,65
8,resource_4,22,32,78
16,resource_0,20,67,103
1,resource_3,13,75,106
9,resource_1,9,1,28
13,resource_0,25,49,91
12,resource_0,14,39,68
3,resource_2,15,92,120
0,resource_2,19,49,76
5,resource_1,8,49,60
3,resource_2,10,22,53
15,resource_0,31,62,104
14,resource_0,19,47,81
7,resource_3,17,43,78
10,resource_4,18,52,89
18,resource_1,17,44,76
6,resource_2,16,21,56
12,resource_3,17,24,67
8,resource_3,8,35,62
2,resource_4,17,31,67
4,resource_1,14,62,96
1,resource_0,12,55,83
13,resource_1,17,54,94
5,resource_1,19,26,54
16,resource_1,16,50,72
14,resource_4,23,74,111
11,resource_1,18,12,44
19,resource_1,24,49,85
9,resource_2,11,65,96
12,resource_4,8,24,44
17,resource_1,12,58,91
13,resource_4,12,42,67
6,resource_4,21,27,63
11,resource_1,8,68,85
3,resource_3,8,69,96
0,resource_3,10,90,110
13,resource_1,19,90,128
9,resource_4,26,16,51
18,resource_4,10,61,83
10,resource_0,14,75,96
16,resource_2,14,17,45
2,resource_3,20,65,101
12,resource_2,16,38,64
1,resource_3,16,30,69
14,resource_4,16,30,63
17,resource_3,12,40,64
11,resource_0,8,60,90
8,resource_2,9,65,88
15,resource_2,10,45,76
4,resource_0,15,24,58
2,resource_1,22,42,77
6,resource_0,16,64,95
5,resource_0,14,57,85
3,resource_1,32,28,80
19,resource_4,14,43,60
7,resource_2,23,45,82
8,resource_2,17,32,68
14,resource_2,15,63,89
18,resource_2,17,73,105
16,resource_1,14,39,77
13,resource_2,14,54,92
10,resource_1,6,19,48
1,resource_3,16,63,99
0,resource_0,13,83,110
3,resource_4,13,42,70
4,resource_4,23,52,90
2,resource_2,16,51,83
7,resource_0,21,65,107
5,resource_0,5,57,78
15,resource_1,13,57,88
18,resource_3,16,72,103
10,resource_0,8,44,65
9,resource_0,11,86,112
11,resource_4,16,44,74
12,resource_2,20,58,101
8,resource_3,7,119,132
7,resource_0,12,7,29
17,resource_4,21,66,103
19,resource_4,21,78,106
1,resource_2,11,12,33
14,resource_3,13,55,79
8,resource_0,8,41,74
0,resource_0,12,63,87
4,resource_2,13,103,133
13,resource_1,13,65,96
2,resource_4,8,42,75
6,resource_2,21,37,72
17,resource_1,20,45,82
12,resource_4,13,49,82
16,resource_4,8,75,100
1,resource_2,15,20,50
11,resource_4,19,16,42
12,resource_1,8,32,59
1,resource_1,10,66,99
4,resource_0,23,52,84
7,resource_2,21,47,85
19,resource_4,12,2,31
3,resource_2,17,21,53
9,resource_1,11,47,78
14,resource_1,13,80,106
10,resource_1,19,49,77
5,resource_3,11,76,106
1,resource_1,9,15,41
8,resource_0,19,55,79
15,resource_3,10,41,65
18,resource_4,18,28,63
13,resource_1,18,46,85
12,resource_2,15,11,43
0,resource_1,20,55,85
5,resource_3,21,66,101
11,resource_3,11,1,28
16,resource_0,13,59,86
9,resource_4,10,49,68
6,resource_3,17,38,66
10,resource_4,9,41,61
7,resource_3,10,33,59
3,resource_0,23,53,82
17,resource_2,13,77,104
14,resource_0,15,25,51
19,resource_3,16,57,74
8,resource_2,23,37,84
1,resource_2,11,50,79
2,resource_3,13,58,80
9,resource_4,19,69,111
4,resource_4,9,81,106
0,resource_3,17,25,52
11,resource_2,22,86,122
12,resource_4,23,39,82
7,resource_1,13,72,103
13,resource_4,11,37,66
5,resource_3,15,66,96
18,resource_0,16,70,92
4,resource_4,20,81,117
15,resource_4,19,29,60
17,resource_3,17,74,105
14,resource_3,17,41,85
16,resource_1,16,57,82
3,resource_3,16,37,69
11,resource_3,17,7,40
18,resource_0,16,52,78
0,resource_3,13,54,80
1,resource_4,16,51,76
10,resource_4,16,60,96
6,resource_4,21,78,116
13,resource_4,17,54,82
8,resource_3,12,25,49
9,resource_1,17,39,73
5,resource_2,20,45,77
4,resource_4,5,79,95
17,resource_0,13,46,71
12,resource_2,19,42,77
14,resource_2,10,63,82
2,resource_2,18,56,91
15,resource_0,7,34,63
11,resource_2,15,50,87
19,resource_4,18,77,114
8,resource_3,17,10,49
16,resource_1,18,40,74
3,resource_0,9,52,81
0,resource_3,21,23,59
7,resource_2,13,42,69
6,resource_1,23,29,71
17,resource_3,13,57,93
15,resource_2,10,47,72
18,resource_2,13,14,42
13,resource_0,6,46,55
10,resource_1,13,47,73
8,resource_3,9,10,29
9,resource_2,21,66,103
2,resource_4,11,42,70
19,resource_1,19,36,70
1,resource_2,15,58,89
11,resource_4,11,8,33
0,resource_3,12,57,88
7,resource_3,18,27,66
12,resource_1,17,35,64
4,resource_3,15,14,44
2,resource_4,14,52,77
16,resource_1,26,16,48
14,resource_2,5,22,40
18,resource_2,19,52,90
5,resource_3,20,79,117
13,resource_2,9,42,79
3,resource_4,23,47,87
10,resource_1,19,50,91
1,resource_0,21,56,90
6,resource_1,15,57,83
18,resource_0,21,23,55
5,resource_0,11,73,97
9,resource_3,12,68,95
17,resource_1,11,63,86
12,resource_2,17,52,86
8,resource_1,11,83,112
4,resource_0,15,44,75
18,resource_4,22,42,86
19,resource_0,14,34,69
15,resource_1,25,22,61
11,resource_0,13,46,82
13,resource_0,14,36,66
14,resource_4,14,58,90
7,resource_2,13,66,92
0,resource_2,20,17,50
8,resource_0,14,1,30
12,resource_2,15,48,78
5,resource_2,18,24,52
10,resource_4,14,58,79
11,resource_4,20,52,85
19,resource_1,15,10,41
4,resource_4,12,30,59
3,resource_4,10,35,62
17,resource_1,14,25,54
16,resource_3,19,62,96
5,resource_2,18,42,78
1,resource_1,17,90,134
7,resource_0,8,17,39
2,resource_0,20,53,85
6,resource_4,19,38,71
15,resource_1,11,42,67
9,resource_2,17,49,87
14,resource_3,8,71,88
17,resource_4,20,16,51
8,resource_2,15,61,91
12,resource_4,11,64,91
16,resource_0,13,65,81
13,resource_4,22,40,72
6,resource_1,13,12,43
18,resource_3,20,16,56
11,resource_3,16,56,93
10,resource_1,13,85,112
3,resource_2,8,37,53
0,resource_4,13,37,63
17,resource_4,6,39,62
14,resource_2,14,53,83
1,resource_0,12,50,82
4,resource_4,12,41,64
18,resource_4,12,48,68
15,resource_0,11,50,80
19,resource_0,16,78,108
3,resource_1,4,31,49
8,resource_1,13,23,57
18,resource_0,16,42,77
6,resource_1,14,55,87
2,resource_1,19,51,91
5,resource_0,8,80,98
9,resource_3,16,70,105
19,resource_1,5,42,65
7,resource_1,4,54,73
10,resource_4,24,33,76
13,resource_4,18,74,111
17,resource_1,13,45,72
4,resource_3,19,42,80
12,resource_4,26,76,123
0,resource_4,18,33,59
14,resource_2,15,59,96
18,resource_2,9,66,88
15,resource_4,9,29,60
11,resource_1,10,64,89
16,resource_2,17,64,101
12,resource_4,9,19,46
7,resource_2,10,50,85
1,resource_0,9,57,79
19,resource_2,13,69,94
8,resource_1,16,19,61
4,resource_1,18,25,65
10,resource_2,10,65,89
3,resource_3,16,55,91
9,resource_2,17,41,72
6,resource_2,16,40,81
2,resource_0,14,64,89
18,resource_0,16,61,91
5,resource_0,10,50,67
14,resource_0,18,34,62
0,resource_0,26,65,105
12,resource_3,22,38,69
9,resource_3,12,65,88
17,resource_4,16,68,96
11,resource_0,12,59,92
16,resource_4,15,54,81
5,resource_2,20,40,77
1,resource_1,10,55,78
3,resource_3,16,78,115
8,resource_3,8,52,76
6,resource_4,12,1,31
15,resource_4,9,53,76
13,resource_1,16,86,110
12,resource_1,8,10,31
4,resource_0,8,40,70
10,resource_3,18,82,124
7,resource_3,13,59,91
2,resource_2,16,57,92
1,resource_3,21,20,53
19,resource_2,18,45,81
12,resource_0,17,42,80
18,resource_1,16,53,78
9,resource_1,21,31,65
5,resource_0,16,24,60
11,resource_1,24,31,66
0,resource_3,11,24,55
14,resource_2,22,52,98
7,resource_2,12,59,85
16,resource_3,13,60,92
17,resource_0,4,7,37
10,resource_2,14,29,53
0,resource_3,8,50,73
16,resource_2,16,41,74
11,resource_3,11,8,37
15,resource_0,16,85,116
13,resource_3,13,69,95
19,resource_0,12,52,81
3,resource_2,21,49,84
6,resource_0,12,45,77
17,resource_3,8,50,71
12,resource_0,9,57,76
8,resource_4,18,79,116
7,resource_1,16,87,125
18,resource_1,16,46,84
2,resource_0,20,35,77
4,resource_4,16,73,98
1,resource_0,10,57,82
5,resource_2,12,46,69
9,resource_1,23,85,127
14,resource_3,5,50,67
10,resource_4,25,49,88
16,resource_0,10,55,74
6,resource_3,15,9,47
13,resource_3,22,39,78
1,resource_0,9,17,40
2,resource_0,6,49,69
15,resource_4,15,61,85
11,resource_0,19,67,107
8,resource_4,11,79,94
4,resource_3,12,26,52
14,resource_2,2,81,96
0,resource_4,11,63,92
7,resource_0,15,90,123
19,resource_0,21,45,81
2,resource_1,15,28,61
8,resource_3,6,37,60
12,resource_4,12,61,75
5,resource_0,11,50,73
17,resource_2,10,50,80
1,resource_0,12,67,85
3,resource_4,9,56,81
9,resource_2,18,52,88
18,resource_0,12,65,95
15,resource_1,10,50,72
7,resource_0,8,64,86
2,resource_2,20,51,78
16,resource_3,21,39,86
5,resource_1,10,60,77
14,resource_3,14,24,51
4,resource_2,17,21,63
9,resource_1,14,55,75
0,resource_3,17,59,92
8,resource_2,19,8,52
13,resource_4,5,68,92
7,resource_4,6,1,23
10,resource_4,20,87,121
12,resource_1,20,34,77
6,resource_4,19,27,63
18,resource_4,19,49,79
3,resource_3,11,38,57
11,resource_0,19,40,66
19,resource_0,14,41,70
1,resource_3,29,88,137
6,resource_1,12,24,45
2,resource_2,17,56,85
19,resource_2,14,39,67
10,resource_3,9,59,83
13,resource_2,17,74,107
5,resource_2,19,82,111
7,resource_2,11,59,94
4,resource_3,4,50,64
17,resource_4,14,72,103
15,resource_0,21,39,86
11,resource_4,13,71,104
16,resource_3,17,72,101
12,resource_1,20,30,65
6,resource_4,17,11,48
0,resource_4,16,53,83
18,resource_1,18,51,80
11,resource_4,14,75,108
9,resource_0,13,27,54
19,resource_2,21,37,77
14,resource_0,16,86,117
3,resource_3,9,20,51
12,resource_2,20,74,106
19,resource_3,16,32,55
8,resource_0,17,54,77
17,resource_2,19,5,43
5,resource_4,13,29,59
4,resource_4,2,94,114
1,resource_1,10,39,60
14,resource_0,17,64,90
13,resource_0,16,67,109
18,resource_2,17,37,68
9,resource_4,20,50,89
10,resource_2,11,55,74
7,resource_2,13,47,86
2,resource_2,15,54,92
6,resource_4,11,36,65
0,resource_0,17,51,76
11,resource_2,18,58,97
8,resource_1,19,46,85
16,resource_4,20,70,112
15,resource_0,13,90,117
4,resource_3,15,85,112
1,resource_0,9,34,58
5,resource_0,12,48,74
12,resource_3,9,73,92
13,resource_3,6,69,87
3,resource_3,14,50,77
0,resource_1,27,53,95
8,resource_4,14,50,68
19,resource_3,15,38,72
17,resource_2,10,41,62
11,resource_3,4,59,73
9,resource_4,16,22,42
7,resource_1,15,60,89
14,resource_0,13,53,75
2,resource_3,8,106,134
0,resource_3,17,69,99
9,resource_3,12,43,60
6,resource_2,18,45,88
16,resource_2,17,45,88
1,resource_2,19,24,67
18,resource_2,5,88,110
14,resource_2,13,47,82
2,resource_1,19,33,70
11,resource_4,11,53,73
6,resource_1,6,26,45
4,resource_3,18,59,95
8,resource_3,11,87,102
10,resource_4,19,31,70
5,resource_0,14,60,79
19,resource_2,15,73,104
13,resource_4,14,53,78
12,resource_2,16,41,67
15,resource_1,15,30,60
17,resource_2,15,64,91
10,resource_3,13,55,86
16,resource_1,16,67,92
1,resource_0,18,25,66
8,resource_4,9,30,56
4,resource_0,15,30,60
7,resource_0,6,65,94
3,resource_4,16,65,99
2,resource_3,19,55,96
18,resource_0,11,32,61
19,resource_0,10,80,100
9,resource_1,9,43,67
7,resource_2,19,48,77
1,resource_2,7,59,88
14,resource_2,8,61,83
0,resource_1,20,47,81
15,resource_3,20,27,58
11,resource_4,9,53,76
4,resource_1,12,64,93
5,resource_3,12,45,78
17,resource_3,18,21,53
8,resource_4,17,58,85
13,resource_3,21,49,90
6,resource_4,13,11,35
16,resource_2,8,84,110
18,resource_4,15,36,65
3,resource_1,20,56,86
0,resource_1,11,29,51
10,resource_2,13,49,75
14,resource_4,20,57,83
11,resource_0,15,26,58
12,resource_4,17,38,71
15,resource_4,13,74,103
1,resource_2,13,69,96
9,resource_1,9,1,27
13,resource_0,21,45,83
2,resource_0,17,58,94
6,resource_0,13,44,77
18,resource_1,23,40,71
17,resource_1,12,47,78
4,resource_2,16,85,117
7,resource_0,12,37,63
8,resource_3,17,39,70
14,resource_3,24,57,94
10,resource_1,8,83,99
11,resource_2,10,24,52
3,resource_2,13,37,65
5,resource_3,12,49,82
16,resource_3,16,26,63
12,resource_3,16,65,86
4,resource_3,8,47,73
2,resource_2,15,51,81
0,resource_1,16,46,75
18,resource_3,13,61,89
15,resource_1,17,42,69
9,resource_4,15,55,82
1,resource_0,13,55,89
19,resource_1,20,68,105
7,resource_1,13,61,91
10,resource_2,6,25,45
6,resource_2,17,36,67
18,resource_2,16,37,63
13,resource_4,21,99,137
4,resource_0,17,97,140
3,resource_3,13,63,92
8,resource_4,18,55,81
15,resource_0,14,71,110
17,resource_1,17,88,123
13,resource_2,11,47,73
11,resource_2,15,30,70
0,resource_4,16,78,108
2,resource_4,22,55,101
5,resource_4,19,44,82
10,resource_3,16,80,110
14,resource_0,12,36,66
17,resource_4,19,63,92
6,resource_2,14,82,113
12,resource_2,25,41,88
16,resource_4,14,71,95
19,resource_2,14,77,104
7,resource_1,17,54,91
8,resource_3,24,32,70
3,resource_4,15,42,68
11,resource_4,18,37,79
1,resource_0,13,90,124
4,resource_0,16,49,82
5,resource_0,18,26,54
13,resource_2,16,50,76
12,resource_4,4,37,45
2,resource_0,11,67,95
9,resource_4,19,60,95
6,resource_1,11,32,57
0,resource_4,23,49,85
14,resource_0,12,19,45
7,resource_3,11,26,52
18,resource_2,20,63,97
15,resource_1,16,55,82
16,resource_1,18,40,70
10,resource_0,14,32,59
17,resource_0,24,32,76
0,resource_0,12,93,126
5,resource_0,16,69,98
6,resource_0,13,30,65
19,resource_0,19,40,77
12,resource_0,10,31,54
16,resource_1,20,59,91
4,resource_1,14,83,114
8,resource_0,5,56,83
2,resource_3,18,37,74
3,resource_4,22,81,126
18,resource_3,24,45,79
11,resource_3,17,48,79
14,resource_2,11,68,93
13,resource_1,18,53,88
15,resource_4,17,28,70
9,resource_2,24,49,92
0,resource_0,10,19,32
1,resource_3,17,52,90
19,resource_4,14,55,94
10,resource_2,18,63,99
17,resource_3,21,1,38
14,resource_4,11,76,102
7,resource_4,14,49,81
4,resource_0,12,19,50
13,resource_2,13,8,35
0,resource_4,16,58,96
3,resource_3,17,64,96
16,resource_3,9,57,78
12,resource_1,17,82,113
6,resource_3,14,69,95
7,resource_1,18,46,82
19,resource_3,12,71,99
14,resource_1,5,5,17
9,resource_1,18,63,100
11,resource_1,12,70,103
15,resource_3,12,82,115
2,resource_4,21,31,77
17,resource_1,18,62,91
8,resource_0,19,7,32
12,resource_3,16,24,56
13,resource_2,20,32,71
5,resource_4,22,48,84
4,resource_0,18,62,94
18,resource_1,16,31,60
7,resource_3,20,45,80
14,resource_3,2,58,83
1,resource_3,25,74,115
16,resource_4,13,74,102
6,resource_1,9,70,107
10,resource_4,17,54,86
3,resource_0,15,64,97
2,resource_0,10,46,78
0,resource_1,16,39,71
12,resource_2,17,58,83
9,resource_2,19,44,79
17,resource_1,13,26,66
11,resource_2,25,42,82
19,resource_1,16,61,100
13,resource_3,21,45,78
7,resource_1,19,80,115
5,resource_4,6,51,71
2,resource_1,23,11,50
4,resource_3,16,100,131
1,resource_1,14,30,61
15,resource_2,13,35,51
0,resource_0,10,32,56
18,resource_2,19,38,79
8,resource_0,18,69,106
10,resource_4,22,23,61
16,resource_4,18,32,82
9,resource_1,17,74,95
14,resource_3,7,45,71
7,resource_4,18,44,78
3,resource_2,26,80,128
6,resource_4,18,42,80
4,resource_4,19,1,27
17,resource_1,14,46,76
0,resource_4,16,45,71
11,resource_2,16,40,65
13,resource_4,22,50,93
2,resource_3,10,32,55
16,resource_4,10,40,66
18,resource_4,4,32,63
19,resource_3,19,39,73
12,resource_1,16,66,94
10,resource_3,17,53,83
11,resource_4,5,48,75
1,resource_4,12,43,76
13,resource_0,12,76,100
7,resource_4,3,64,92
5,resource_1,20,65,100
15,resource_0,11,38,51
8,resource_0,8,88,111
9,resource_4,17,46,82
3,resource_4,14,71,99
13,resource_0,18,1,34
0,resource_3,20,59,92
4,resource_4,13,74,102
1,resource_0,10,23,42
10,resource_3,20,62,99
8,resource_1,11,70,96
14,resource_3,17,40,72
6,resource_4,14,29,50
16,resource_2,14,92,125
2,resource_1,15,23,55
17,resource_2,8,74,96
15,resource_2,10,26,47
19,resource_4,25,24,61
1,resource_1,11,11,41
14,resource_1,18,49,81
11,resource_2,19,40,70
0,resource_4,21,51,90
18,resource_0,22,16,67
5,resource_4,19,25,54
3,resource_1,16,77,106
6,resource_0,18,48,84
7,resource_1,20,59,93
12,resource_1,5,42,55
1,resource_1,4,66,86
9,resource_2,24,42,82
2,resource_3,20,65,108
10,resource_2,13,20,41
4,resource_4,7,29,56
8,resource_3,10,64,87
14,resource_3,10,20,43
17,resource_2,7,65,85
11,resource_1,17,36,65
5,resource_3,16,52,93
13,resource_1,10,77,106
19,resource_4,16,2,39
0,resource_2,10,38,58
3,resource_2,20,25,51
4,resource_4,15,76,106
2,resource_1,17,40,72
6,resource_0,10,56,80
7,resource_1,18,42,77
16,resource_4,19,80,113
3,resource_2,23,74,117
12,resource_4,25,51,93
10,resource_2,19,56,83
15,resource_0,19,58,88
5,resource_0,9,51,78
17,resource_3,17,13,46
19,resource_4,14,59,86
12,resource_3,9,37,54
14,resource_1,10,55,81
3,resource_4,2,33,45
1,resource_2,10,21,45
18,resource_3,18,77,111
13,resource_2,17,56,84
0,resource_3,14,32,61
8,resource_3,11,58,87
16,resource_4,12,57,91
2,resource_1,19,69,102
11,resource_2,11,52,79
15,resource_2,10,17,49
3,resource_1,21,51,90
9,resource_2,2,32,46
0,resource_2,19,23,57
1,resource_1,15,35,65
7,resource_1,14,38,63
12,resource_0,11,47,82
4,resource_4,23,48,92
18,resource_4,17,29,53
8,resource_4,10,38,71
17,resource_1,16,63,99
13,resource_0,12,70,91
5,resource_2,12,75,106
10,resource_0,18,45,80
6,resource_4,11,75,100
14,resource_1,17,6,44
15,resource_0,13,28,70
16,resource_2,12,105,143
11,resource_4,18,49,82
9,resource_2,7,51,80
8,resource_0,16,44,76
6,resource_2,17,14,44
7,resource_3,18,32,68
3,resource_4,9,1,18
1,resource_3,17,64,96
2,resource_3,17,107,139
12,resource_4,15,44,79
0,resource_3,19,36,67
8,resource_0,18,73,106
10,resource_3,17,66,104
19,resource_4,12,42,71
18,resource_1,10,42,67
10,resource_3,8,14,36
0,resource_0,5,54,76
7,resource_2,19,11,46
4,resource_1,13,57,83
17,resource_1,10,85,114
5,resource_4,13,56,87
16,resource_1,18,91,124
11,resource_3,10,31,60
10,resource_4,12,54,83
14,resource_2,18,25,57
13,resource_1,12,57,82
6,resource_3,27,45,87
14,resource_1,7,33,57
0,resource_4,17,1,39
17,resource_4,14,57,94
1,resource_3,5,48,66
9,resource_2,16,56,90
16,resource_1,7,34,54
12,resource_4,19,44,74
3,resource_2,18,72,121
19,resource_1,20,34,75
8,resource_0,4,16,35
7,resource_2,11,6,31
2,resource_2,20,49,86
9,resource_3,20,42,76
10,resource_2,11,50,72
18,resource_3,13,50,77
4,resource_3,13,11,40
7,resource_2,16,53,84
15,resource_1,12,73,111
5,resource_4,12,48,69
11,resource_1,16,58,90
2,resource_4,11,49,75
16,resource_0,5,32,58
1,resource_0,8,64,84
14,resource_0,16,72,102
19,resource_2,15,70,107
13,resource_2,6,46,87
12,resource_1,24,52,90
6,resource_2,19,74,105
17,resource_0,17,62,98
0,resource_4,15,72,95
5,resource_3,3,40,59
14,resource_4,20,26,59
8,resource_2,16,60,89
18,resource_1,8,96,113
4,resource_4,19,59,97
3,resource_0,10,20,43
14,resource_4,22,36,63
8,resource_0,14,60,94
16,resource_3,10,37,52
13,resource_2,14,48,76
19,resource_0,13,43,76
6,resource_0,16,19,48
5,resource_2,19,39,78
2,resource_3,29,87,130
0,resource_1,20,67,97
10,resource_2,14,42,69
18,resource_1,24,42,80
12,resource_0,12,64,94
9,resource_3,15,60,94
4,resource_3,16,49,88
1,resource_1,16,49,75
13,resource_1,10,35,57
17,resource_2,13,42,81
11,resource_2,25,13,55
7,resource_4,10,74,98
15,resource_3,12,51,73
10,resource_4,15,61,94
8,resource_1,18,61,98
3,resource_3,7,44,70
14,resource_4,14,57,79
6,resource_4,14,44,73
2,resource_0,13,38,66
19,resource_3,22,31,67
4,resource_2,10,48,70
16,resource_1,19,50,91
12,resource_2,8,52,81
4,resource_4,23,34,69
7,resource_2,17,67,99
6,resource_2,14,55,86
17,resource_4,14,34,59
18,resource_4,19,43,75
1,resource_2,19,37,78
11,resource_2,16,49,87
10,resource_3,13,73,106
18,resource_0,24,29,63
8,resource_0,17,38,73
5,resource_4,6,39,65
3,resource_1,16,12,44
14,resource_0,16,38,70
13,resource_2,18,80,102
9,resource_2,14,43,70
0,resource_1,10,62,94
2,resource_4,11,45,72
12,resource_0,16,53,86
16,resource_2,19,78,112
7,resource_4,10,48,71
15,resource_4,26,84,130
4,resource_1,14,65,98
13,resource_0,8,60,85
19,resource_0,11,70,95
17,resource_2,19,53,85
6,resource_2,10,71,93
1,resource_0,12,51,77
11,resource_3,15,45,67
3,resource_0,17,33,69
10,resource_2,13,65,91
8,resource_4,15,82,105
5,resource_4,3,22,43
14,resource_2,19,70,105
0,resource_1,10,62,84
16,resource_2,17,30,60
9,resource_4,6,37,56
2,resource_2,10,59,80
12,resource_1,18,51,78
18,resource_2,14,79,114
15,resource_0,16,103,141
14,resource_0,12,51,85
7,resource_4,26,48,89
3,resource_0,20,69,102
19,resource_2,12,47,78
16,resource_1,19,60,92
4,resource_2,13,48,94
17,resource_4,13,44,76
1,resource_1,17,52,88
15,resource_1,22,18,56
18,resource_2,10,59,83
13,resource_1,22,42,85
6,resource_2,12,80,104
10,resource_1,12,22,55
6,resource_1,21,13,44
11,resource_3,19,102,138
5,resource_4,13,65,91
19,resource_1,14,69,95
16,resource_2,15,76,109
12,resource_1,17,36,68
8,resource_3,15,36,63
0,resource_2,16,58,88
2,resource_3,15,56,84
9,resource_0,13,68,94
7,resource_2,6,46,65
15,resource_2,17,48,81
14,resource_4,10,74,93
4,resource_2,20,65,89
17,resource_0,20,76,108
1,resource_3,14,34,61
9,resource_0,18,42,68
19,resource_4,18,69,104
3,resource_4,10,50,74
10,resource_4,13,57,92
11,resource_2,17,56,91
13,resource_3,19,20,59
18,resource_3,19,35,67
5,resource_3,15,107,133
19,resource_2,8,28,56
2,resource_1,16,59,100
12,resource_0,20,51,89
8,resource_1,15,57,93
0,resource_0,13,66,94
11,resource_4,14,19,50
6,resource_2,23,27,76
7,resource_4,9,39,59
14,resource_0,21,55,93
16,resource_4,11,40,71
4,resource_0,4,20,35
18,resource_0,4,87,107
17,resource_2,8,63,84
9,resource_1,18,43,82
5,resource_0,17,21,55
