# Simulation Configuration
NumContainers,20
NumResources,5
SimulationTime,60
MaxConcurrentAccess,3
SynchronizationEnabled,false
NetworkLatencyMean,15
ProcessingTimeMean,50

# Summary Metrics
TotalRequests,4232
SuccessfulRequests,4232
Conflicts,121
Timeouts,0
TotalDuration,61
ThroughputPerSecond,69.37705
AvgAcquireTimeMs,15.489603024574668
AvgProcessingTimeMs,49.67367674858223
AvgTotalTimeMs,82.31356332703214

# Access Logs
ContainerId,ResourceId,AcquireTimeMs,ProcessingTimeMs,TotalTimeMs
16,resource_0,12,61,98
15,resource_0,4,43,75
19,resource_1,20,17,46
4,resource_3,15,69,91
9,resource_2,16,60,91
0,resource_4,17,29,50
11,resource_3,11,1,25
2,resource_1,9,58,78
8,resource_3,19,12,49
12,resource_2,19,51,86
17,resource_0,15,13,49
6,resource_1,12,35,74
7,resource_2,14,44,74
1,resource_2,8,41,59
19,resource_1,15,71,107
3,resource_1,14,66,102
7,resource_0,10,41,67
14,resource_4,10,60,85
17,resource_4,9,64,89
12,resource_2,17,48,84
0,resource_4,18,87,112
4,resource_3,11,81,108
8,resource_4,9,56,81
16,resource_4,21,99,134
7,resource_4,16,36,72
15,resource_3,12,40,79
10,resource_2,13,30,58
5,resource_0,3,72,96
2,resource_1,17,34,70
1,resource_0,21,69,107
18,resource_1,9,60,91
9,resource_0,20,96,134
6,resource_1,7,52,71
13,resource_1,16,41,74
11,resource_1,12,32,58
12,resource_2,16,42,75
17,resource_3,17,23,54
9,resource_3,15,41,81
14,resource_2,15,23,51
0,resource_3,13,46,81
13,resource_0,17,47,76
1,resource_2,14,31,61
5,resource_4,13,66,100
3,resource_2,21,81,114
8,resource_4,14,22,54
15,resource_0,16,12,54
4,resource_2,16,63,92
11,resource_2,11,19,38
7,resource_3,13,70,100
16,resource_1,7,38,55
6,resource_4,8,51,83
19,resource_2,22,33,66
2,resource_0,13,63,94
7,resource_2,20,52,79
16,resource_4,6,57,82
10,resource_3,13,86,111
1,resource_0,22,39,72
2,resource_1,9,86,114
14,resource_1,20,51,97
15,resource_4,18,47,82
9,resource_4,12,14,37
18,resource_0,16,14,49
3,resource_1,18,62,101
12,resource_3,12,83,108
5,resource_2,15,53,86
2,resource_4,15,54,78
17,resource_1,21,73,107
13,resource_2,11,27,55
0,resource_4,19,89,119
16,resource_1,9,50,78
4,resource_1,14,95,116
6,resource_2,12,67,89
8,resource_0,7,68,84
10,resource_1,7,75,94
19,resource_1,17,98,132
1,resource_1,13,55,87
7,resource_2,15,81,111
18,resource_0,18,66,107
11,resource_4,16,37,72
15,resource_0,12,45,72
14,resource_1,16,59,84
5,resource_0,18,43,76
17,resource_1,16,34,67
3,resource_1,16,88,126
6,resource_0,14,22,48
13,resource_4,14,57,79
9,resource_2,10,53,76
1,resource_0,21,6,47
2,resource_2,14,54,85
19,resource_2,10,78,102
8,resource_2,7,29,49
18,resource_1,18,41,82
12,resource_3,12,69,95
16,resource_0,17,89,130
11,resource_0,14,73,93
7,resource_3,14,76,112
3,resource_1,15,33,59
0,resource_3,9,77,105
4,resource_0,14,59,88
10,resource_4,26,70,114
17,resource_4,10,30,56
14,resource_2,16,40,67
5,resource_0,10,23,44
1,resource_3,19,54,85
10,resource_2,16,27,53
13,resource_0,13,75,110
9,resource_1,15,32,62
7,resource_0,8,17,45
19,resource_2,16,42,71
6,resource_0,9,31,62
0,resource_0,12,74,103
3,resource_1,23,41,76
8,resource_3,16,54,90
12,resource_4,14,50,75
18,resource_4,15,67,98
2,resource_0,21,38,71
15,resource_4,21,78,101
4,resource_2,21,52,85
17,resource_3,20,60,102
16,resource_3,10,38,73
11,resource_4,17,86,114
10,resource_0,20,48,81
1,resource_1,14,76,108
3,resource_4,16,1,31
5,resource_0,11,14,35
0,resource_3,18,28,61
7,resource_4,15,36,70
13,resource_1,17,47,82
9,resource_0,6,61,83
6,resource_3,10,36,66
8,resource_4,22,60,107
12,resource_0,9,75,91
19,resource_0,9,57,83
13,resource_2,24,69,117
4,resource_4,12,60,87
14,resource_2,17,87,125
3,resource_1,13,81,113
6,resource_3,24,56,97
16,resource_4,20,32,76
17,resource_1,14,22,51
10,resource_0,21,70,103
8,resource_1,16,11,41
18,resource_2,18,52,90
11,resource_4,17,76,109
1,resource_0,12,26,59
14,resource_1,12,53,83
2,resource_3,16,40,67
7,resource_0,9,8,29
5,resource_2,12,41,67
15,resource_4,13,56,86
12,resource_4,15,52,79
13,resource_4,6,19,41
4,resource_1,21,26,62
19,resource_1,20,62,102
7,resource_0,21,71,103
6,resource_3,6,65,88
0,resource_2,14,73,103
1,resource_3,12,48,76
11,resource_4,16,53,84
3,resource_1,7,23,38
9,resource_0,15,67,94
15,resource_1,18,26,61
8,resource_2,10,51,78
6,resource_4,9,17,37
18,resource_3,14,50,80
16,resource_4,17,88,133
10,resource_3,17,77,113
14,resource_0,17,39,71
17,resource_0,11,59,83
9,resource_4,23,70,115
6,resource_1,11,18,45
7,resource_4,13,44,82
4,resource_0,16,31,63
13,resource_1,3,17,37
5,resource_1,19,54,95
11,resource_2,18,73,107
19,resource_3,19,60,88
8,resource_1,19,20,46
12,resource_0,14,43,72
15,resource_2,19,86,117
2,resource_4,11,48,73
18,resource_4,9,55,65
10,resource_4,19,21,55
16,resource_4,16,44,82
0,resource_0,4,82,103
6,resource_4,11,34,56
1,resource_3,19,52,85
15,resource_3,26,45,90
6,resource_3,14,36,66
14,resource_4,24,68,111
5,resource_2,14,54,78
3,resource_4,23,72,101
17,resource_1,19,28,60
5,resource_3,16,19,42
0,resource_1,21,49,82
7,resource_1,13,45,73
11,resource_0,14,48,75
13,resource_3,14,32,53
2,resource_1,19,37,74
4,resource_1,11,44,63
9,resource_0,18,75,99
18,resource_0,13,67,100
15,resource_4,14,78,107
6,resource_4,2,31,47
0,resource_0,8,68,95
8,resource_2,9,34,61
7,resource_1,12,56,76
13,resource_2,5,46,63
1,resource_3,9,84,114
16,resource_0,7,1,25
18,resource_0,10,42,68
19,resource_2,20,35,65
0,resource_3,10,29,41
12,resource_2,12,40,65
4,resource_0,18,54,90
10,resource_1,15,91,132
15,resource_3,15,18,52
5,resource_0,14,76,109
11,resource_0,23,30,73
17,resource_0,10,78,105
14,resource_2,8,40,58
3,resource_3,26,4,51
2,resource_2,19,30,72
8,resource_3,14,25,62
5,resource_4,5,45,61
6,resource_2,25,51,90
9,resource_3,10,52,79
12,resource_0,23,54,86
13,resource_0,11,58,93
1,resource_4,7,49,65
7,resource_1,18,42,73
18,resource_2,17,32,73
11,resource_2,18,51,83
3,resource_1,11,55,81
16,resource_2,15,16,44
2,resource_0,12,57,85
0,resource_0,13,91,123
19,resource_0,15,54,88
10,resource_3,20,25,59
4,resource_1,3,71,87
9,resource_4,12,47,76
16,resource_2,19,43,84
2,resource_0,19,29,56
15,resource_4,19,58,85
1,resource_0,15,10,51
0,resource_3,17,40,74
3,resource_3,13,3,43
17,resource_0,11,32,60
5,resource_2,1,21,35
13,resource_3,10,45,70
6,resource_4,20,50,87
18,resource_2,10,67,81
19,resource_1,17,67,89
15,resource_2,9,66,86
14,resource_2,12,59,84
7,resource_3,14,80,108
2,resource_1,17,60,97
8,resource_3,17,66,94
12,resource_3,13,31,68
11,resource_2,12,74,99
9,resource_1,17,82,119
0,resource_4,8,61,95
15,resource_3,18,47,76
13,resource_3,5,46,61
16,resource_1,17,39,72
4,resource_0,23,87,123
3,resource_1,18,49,83
17,resource_3,12,18,46
19,resource_4,16,34,64
10,resource_4,17,27,60
12,resource_0,14,25,54
1,resource_3,8,74,97
7,resource_2,10,34,64
11,resource_3,19,36,68
6,resource_0,11,65,97
14,resource_3,18,58,94
17,resource_1,18,24,55
5,resource_3,12,65,95
13,resource_3,1,41,69
8,resource_1,16,50,72
15,resource_3,12,39,71
3,resource_3,17,51,83
0,resource_1,12,49,82
11,resource_4,10,51,80
19,resource_3,20,16,56
4,resource_3,13,50,89
18,resource_3,13,32,58
16,resource_4,14,60,90
10,resource_0,16,35,71
0,resource_0,22,44,88
2,resource_3,17,82,112
7,resource_1,14,98,122
12,resource_2,12,33,58
9,resource_1,17,61,101
8,resource_4,11,42,76
17,resource_3,12,17,37
3,resource_2,11,35,50
1,resource_0,24,48,96
5,resource_1,13,59,88
15,resource_3,18,71,108
19,resource_0,12,67,90
6,resource_4,21,71,112
7,resource_1,18,23,57
14,resource_2,11,51,76
13,resource_4,10,46,69
16,resource_4,19,38,77
4,resource_1,19,47,82
6,resource_0,22,28,72
3,resource_0,21,56,79
11,resource_1,15,53,92
18,resource_0,22,58,96
0,resource_3,25,48,88
13,resource_1,23,36,81
12,resource_0,21,65,97
1,resource_1,17,68,97
8,resource_1,15,16,52
17,resource_3,12,34,61
14,resource_4,10,24,50
16,resource_0,22,35,62
2,resource_3,17,72,91
7,resource_4,9,64,92
9,resource_2,10,72,95
6,resource_3,12,20,44
10,resource_4,23,76,122
5,resource_4,8,51,82
19,resource_4,17,42,65
4,resource_4,12,19,46
0,resource_4,25,57,93
16,resource_2,5,48,71
11,resource_0,23,79,123
13,resource_1,17,37,75
18,resource_4,16,73,97
15,resource_0,26,76,120
9,resource_0,7,53,73
1,resource_4,11,36,57
3,resource_0,7,57,81
17,resource_4,16,49,79
9,resource_4,10,28,53
12,resource_4,5,37,61
14,resource_3,14,80,104
7,resource_1,11,52,82
2,resource_1,11,34,62
4,resource_3,14,71,101
6,resource_0,12,17,41
18,resource_1,4,24,40
11,resource_3,17,47,75
19,resource_4,19,27,55
10,resource_0,13,62,88
8,resource_4,11,81,105
5,resource_2,20,77,118
15,resource_0,9,44,66
17,resource_3,21,25,61
1,resource_2,9,58,76
16,resource_0,12,63,92
6,resource_4,8,23,36
14,resource_4,16,56,86
0,resource_3,20,14,48
3,resource_1,14,74,104
4,resource_3,20,54,96
8,resource_3,3,20,43
11,resource_3,6,43,65
13,resource_1,17,62,97
18,resource_1,15,51,87
12,resource_1,3,39,60
10,resource_0,19,68,103
19,resource_3,10,49,77
2,resource_4,18,61,96
9,resource_1,17,40,75
7,resource_0,22,52,86
17,resource_3,12,36,60
1,resource_4,25,79,112
3,resource_0,18,48,75
13,resource_0,20,63,99
5,resource_4,15,38,60
10,resource_1,14,59,81
8,resource_0,7,91,116
4,resource_0,18,35,69
16,resource_3,11,42,65
3,resource_0,22,32,63
15,resource_0,21,53,94
6,resource_3,11,36,53
0,resource_4,12,49,64
1,resource_1,18,51,91
19,resource_2,11,39,61
14,resource_2,19,38,73
18,resource_3,16,48,78
11,resource_3,15,42,73
16,resource_3,17,6,39
8,resource_3,4,19,36
7,resource_3,4,29,47
4,resource_2,11,32,59
15,resource_1,9,6,37
0,resource_3,11,69,95
6,resource_1,15,58,89
2,resource_0,12,24,48
17,resource_1,15,51,92
1,resource_0,12,30,63
13,resource_3,18,88,123
9,resource_1,17,29,61
10,resource_4,10,90,116
12,resource_2,15,63,99
3,resource_3,18,51,73
9,resource_4,21,4,39
8,resource_4,10,31,52
5,resource_3,16,62,95
17,resource_4,7,49,69
16,resource_3,15,42,79
18,resource_1,14,34,59
11,resource_1,15,53,85
1,resource_2,15,65,93
13,resource_4,12,40,68
7,resource_1,14,21,41
15,resource_2,15,87,122
19,resource_3,17,50,72
2,resource_2,19,69,107
14,resource_3,12,53,89
3,resource_0,19,73,116
0,resource_4,12,34,63
4,resource_3,15,54,84
9,resource_0,13,15,42
8,resource_4,21,20,54
16,resource_0,16,41,73
12,resource_4,13,58,83
3,resource_1,13,25,60
19,resource_1,21,18,48
7,resource_3,19,46,76
10,resource_1,11,54,83
17,resource_3,20,7,35
6,resource_2,26,59,104
5,resource_2,16,33,66
18,resource_3,12,59,81
13,resource_2,13,7,35
14,resource_0,12,60,82
1,resource_0,13,40,67
15,resource_1,25,19,68
17,resource_0,13,60,83
11,resource_1,9,39,68
16,resource_0,16,39,74
7,resource_1,17,55,95
0,resource_2,17,46,83
19,resource_3,18,42,63
3,resource_0,14,22,49
9,resource_1,16,66,98
18,resource_1,16,37,67
1,resource_3,23,64,99
7,resource_2,12,82,99
8,resource_0,24,63,106
10,resource_0,21,46,75
11,resource_2,10,50,76
12,resource_3,13,38,67
4,resource_3,12,44,69
6,resource_0,8,50,67
16,resource_0,13,46,82
13,resource_3,15,16,48
19,resource_2,11,48,69
10,resource_2,12,20,40
2,resource_3,23,54,101
14,resource_3,21,45,81
17,resource_3,19,75,110
5,resource_0,12,48,84
3,resource_4,8,41,73
0,resource_3,12,61,77
11,resource_2,27,54,88
1,resource_4,17,27,58
8,resource_1,24,64,106
9,resource_3,13,23,42
7,resource_1,13,37,67
15,resource_4,19,32,70
6,resource_3,11,1,31
13,resource_0,7,70,90
2,resource_2,10,31,67
16,resource_4,11,42,69
4,resource_2,15,66,93
18,resource_2,7,31,40
14,resource_2,18,57,86
12,resource_2,24,79,117
10,resource_4,23,60,108
6,resource_4,22,104,134
8,resource_3,17,35,66
0,resource_2,16,88,114
11,resource_0,18,55,90
15,resource_1,23,29,60
1,resource_2,7,48,71
19,resource_4,9,17,44
5,resource_3,25,71,116
7,resource_4,11,31,60
16,resource_0,22,37,82
9,resource_2,13,38,70
4,resource_1,20,21,57
5,resource_4,20,42,72
8,resource_0,15,43,71
17,resource_2,21,47,88
2,resource_4,19,88,122
0,resource_3,10,39,68
18,resource_4,10,77,109
16,resource_1,18,37,72
10,resource_3,17,61,92
3,resource_0,19,103,146
7,resource_2,21,68,113
12,resource_3,13,62,90
4,resource_1,19,35,74
19,resource_4,17,51,86
0,resource_3,19,77,104
2,resource_2,16,50,78
13,resource_3,5,66,90
17,resource_3,17,30,71
6,resource_3,10,39,58
14,resource_2,18,55,88
9,resource_1,14,3,37
16,resource_3,21,5,47
5,resource_2,14,45,76
1,resource_0,21,81,116
10,resource_3,25,28,71
11,resource_3,17,72,113
12,resource_1,22,64,100
8,resource_0,26,80,112
5,resource_0,12,65,91
15,resource_1,22,56,90
18,resource_1,22,1,29
2,resource_0,22,66,102
13,resource_4,13,64,91
19,resource_2,11,76,109
1,resource_0,13,35,70
0,resource_4,14,56,91
4,resource_0,17,24,60
6,resource_0,2,64,84
18,resource_4,17,41,71
3,resource_4,14,92,130
7,resource_3,15,98,120
17,resource_4,20,3,44
15,resource_2,10,57,82
16,resource_1,17,55,90
8,resource_1,15,54,86
9,resource_2,20,50,87
12,resource_2,12,17,48
11,resource_2,24,61,99
18,resource_0,14,21,45
3,resource_3,19,30,67
10,resource_1,13,46,80
2,resource_4,13,72,101
14,resource_2,20,38,69
17,resource_2,25,51,88
15,resource_0,15,48,82
3,resource_2,16,60,94
14,resource_3,1,27,39
13,resource_1,9,48,81
6,resource_0,10,50,72
7,resource_2,10,37,64
16,resource_1,11,72,110
0,resource_2,15,25,56
4,resource_3,16,42,71
7,resource_4,20,43,82
5,resource_2,17,80,116
19,resource_0,19,25,56
18,resource_3,17,59,90
10,resource_4,14,30,63
9,resource_3,14,60,88
17,resource_1,19,63,96
2,resource_1,15,57,89
11,resource_2,12,40,62
18,resource_2,19,32,72
14,resource_1,24,43,79
12,resource_0,19,38,65
8,resource_4,9,69,94
1,resource_4,18,68,100
6,resource_3,13,74,100
15,resource_2,12,48,78
3,resource_0,20,104,144
2,resource_2,28,44,95
13,resource_0,13,43,68
7,resource_4,13,83,118
8,resource_0,21,84,125
5,resource_3,19,41,86
16,resource_4,6,43,62
0,resource_3,16,61,95
9,resource_4,10,40,56
4,resource_1,16,60,86
11,resource_2,24,17,54
10,resource_4,13,30,57
14,resource_0,16,35,61
19,resource_4,24,54,90
1,resource_1,9,60,90
17,resource_1,16,35,65
12,resource_4,16,25,59
18,resource_3,20,50,80
13,resource_0,6,48,68
8,resource_4,2,74,90
5,resource_3,12,60,95
3,resource_3,13,46,81
15,resource_0,11,19,52
0,resource_4,11,47,68
17,resource_1,20,63,100
7,resource_3,18,34,70
16,resource_3,16,91,133
15,resource_4,14,50,70
14,resource_3,10,56,85
8,resource_1,17,56,86
18,resource_3,12,63,91
2,resource_4,12,37,63
0,resource_4,19,37,73
3,resource_3,13,71,103
12,resource_0,15,40,72
6,resource_4,5,79,101
4,resource_2,13,46,77
10,resource_3,12,40,63
1,resource_4,17,33,57
5,resource_4,15,64,86
11,resource_2,8,50,78
9,resource_2,18,57,98
14,resource_0,18,34,65
15,resource_1,13,46,74
1,resource_4,1,31,40
7,resource_2,22,86,119
12,resource_2,11,45,72
19,resource_1,18,42,71
17,resource_3,22,40,69
5,resource_0,11,42,73
0,resource_3,19,76,115
3,resource_2,22,26,69
16,resource_0,12,35,63
11,resource_0,11,46,76
2,resource_3,9,63,92
18,resource_2,14,34,61
14,resource_2,11,95,118
17,resource_4,18,57,88
3,resource_2,10,56,70
13,resource_4,12,113,139
4,resource_2,18,63,85
6,resource_3,28,39,72
9,resource_4,17,38,63
12,resource_3,15,61,84
8,resource_0,17,40,78
6,resource_4,17,10,46
0,resource_2,6,71,89
16,resource_2,9,16,31
10,resource_2,10,89,115
5,resource_0,16,40,70
7,resource_2,13,71,101
15,resource_2,13,88,122
0,resource_3,12,51,75
18,resource_1,10,54,75
14,resource_1,16,42,61
13,resource_1,17,77,112
8,resource_2,8,40,65
1,resource_3,13,82,106
19,resource_1,12,69,86
2,resource_2,17,55,90
3,resource_4,10,40,75
11,resource_2,8,68,97
9,resource_1,5,38,57
2,resource_3,16,43,69
7,resource_2,15,63,91
4,resource_4,13,109,141
6,resource_2,14,26,43
17,resource_0,21,56,85
12,resource_4,15,8,38
0,resource_1,17,49,75
18,resource_1,12,84,108
5,resource_2,15,62,100
19,resource_1,10,26,50
1,resource_4,29,64,102
13,resource_2,17,42,84
15,resource_4,16,60,85
10,resource_3,13,53,82
16,resource_3,21,78,108
3,resource_2,11,67,97
9,resource_3,8,42,70
14,resource_0,11,50,70
2,resource_3,6,21,43
4,resource_3,13,47,78
8,resource_2,21,75,112
7,resource_0,15,108,140
3,resource_3,11,46,83
13,resource_1,24,68,108
17,resource_2,23,23,64
0,resource_2,24,63,105
6,resource_2,17,53,93
15,resource_4,22,55,99
18,resource_2,11,54,82
0,resource_0,5,13,32
5,resource_2,12,25,46
8,resource_3,15,21,51
1,resource_0,16,35,68
19,resource_0,8,15,36
11,resource_1,20,60,95
9,resource_3,13,84,111
0,resource_1,17,47,73
7,resource_2,12,62,88
14,resource_0,21,45,87
10,resource_1,12,43,69
18,resource_1,13,68,105
4,resource_3,7,71,97
13,resource_1,14,39,65
3,resource_1,25,51,91
16,resource_0,8,64,92
12,resource_4,13,53,75
5,resource_4,9,66,89
8,resource_3,24,46,89
2,resource_0,15,32,68
11,resource_0,22,54,97
15,resource_1,10,21,49
9,resource_0,16,44,71
6,resource_4,14,57,89
12,resource_1,15,11,50
10,resource_1,9,49,72
16,resource_4,20,58,94
1,resource_3,11,53,89
14,resource_2,15,54,87
17,resource_0,21,55,94
18,resource_2,22,14,52
11,resource_1,12,71,103
19,resource_1,4,14,35
13,resource_3,16,55,90
0,resource_3,20,66,100
2,resource_3,7,24,47
12,resource_4,11,41,74
7,resource_0,5,52,70
6,resource_1,22,51,95
8,resource_4,20,25,63
3,resource_3,19,52,82
14,resource_0,9,69,94
16,resource_4,7,74,102
11,resource_1,20,13,47
10,resource_0,11,55,85
4,resource_3,15,38,69
17,resource_1,11,29,63
1,resource_0,22,52,92
2,resource_0,21,41,80
5,resource_2,16,76,110
15,resource_4,8,25,55
18,resource_3,10,49,76
9,resource_0,11,52,79
7,resource_4,23,32,75
19,resource_3,19,50,86
0,resource_4,22,47,78
12,resource_1,25,60,93
8,resource_4,10,40,65
13,resource_4,16,59,97
10,resource_0,12,72,98
18,resource_2,7,44,67
15,resource_4,19,67,97
16,resource_2,22,63,102
17,resource_2,7,67,99
6,resource_4,16,52,92
1,resource_0,20,63,98
2,resource_4,11,40,77
10,resource_2,16,39,70
11,resource_3,19,77,107
19,resource_0,8,35,66
3,resource_2,9,27,56
2,resource_1,3,45,66
4,resource_4,8,55,68
7,resource_2,10,65,95
14,resource_0,20,36,73
12,resource_2,18,76,110
0,resource_2,17,59,85
15,resource_3,18,28,57
11,resource_4,11,17,39
5,resource_3,12,59,91
5,resource_0,7,1,22
17,resource_3,13,20,46
16,resource_0,16,46,77
13,resource_0,23,26,69
9,resource_0,14,54,84
6,resource_0,14,49,79
10,resource_2,12,23,53
4,resource_4,20,4,33
1,resource_0,24,49,77
3,resource_3,17,21,60
0,resource_2,10,63,88
8,resource_0,24,60,89
18,resource_1,17,40,72
7,resource_2,27,66,109
14,resource_3,14,24,56
2,resource_0,22,79,108
19,resource_1,5,56,72
5,resource_1,13,39,62
15,resource_0,18,28,65
6,resource_2,16,67,97
17,resource_0,5,44,56
11,resource_3,13,62,85
19,resource_3,14,39,74
12,resource_0,18,46,83
2,resource_2,8,79,102
9,resource_2,12,77,107
13,resource_1,17,76,111
3,resource_1,10,79,105
18,resource_4,9,50,82
8,resource_2,21,50,86
0,resource_0,9,34,52
14,resource_4,11,30,57
16,resource_1,11,38,64
15,resource_3,17,34,73
6,resource_0,16,50,80
1,resource_3,19,28,72
19,resource_0,19,40,72
12,resource_0,15,69,96
10,resource_2,16,84,116
0,resource_2,16,45,73
4,resource_3,10,54,79
11,resource_0,15,69,101
19,resource_3,11,62,75
5,resource_1,13,80,115
16,resource_0,25,12,54
18,resource_2,25,29,69
17,resource_1,15,18,55
1,resource_3,14,24,54
7,resource_2,9,72,91
9,resource_0,20,47,81
6,resource_1,13,51,84
2,resource_2,14,47,80
14,resource_0,13,88,111
5,resource_4,14,22,49
9,resource_4,17,26,51
13,resource_0,13,35,79
3,resource_2,11,45,65
12,resource_3,17,45,79
4,resource_4,21,46,80
8,resource_3,13,57,77
1,resource_3,18,74,109
18,resource_2,20,67,107
7,resource_2,24,21,62
15,resource_1,17,34,66
19,resource_2,2,30,53
0,resource_1,16,61,89
3,resource_1,16,57,85
16,resource_2,11,33,53
10,resource_0,12,85,118
11,resource_1,11,56,83
6,resource_2,15,68,102
13,resource_0,9,34,71
17,resource_1,16,49,81
4,resource_0,18,61,96
14,resource_3,15,79,111
2,resource_3,14,60,95
9,resource_0,9,84,112
1,resource_4,18,40,72
5,resource_2,14,43,82
18,resource_0,18,33,61
16,resource_0,6,48,66
12,resource_0,17,82,114
0,resource_1,13,7,40
8,resource_4,17,63,94
19,resource_4,17,45,86
7,resource_2,15,30,61
10,resource_4,14,41,71
15,resource_4,13,11,44
3,resource_0,15,48,78
5,resource_2,9,65,87
6,resource_2,17,52,92
9,resource_3,13,17,49
13,resource_1,14,60,88
1,resource_3,21,31,73
11,resource_2,16,77,119
7,resource_3,18,25,55
4,resource_2,17,27,61
10,resource_1,10,48,68
14,resource_1,15,65,96
18,resource_4,20,54,95
6,resource_1,12,65,89
17,resource_0,8,62,83
15,resource_3,14,64,104
12,resource_3,20,62,87
2,resource_3,10,78,101
9,resource_1,1,28,45
0,resource_0,16,8,51
3,resource_3,15,65,96
16,resource_4,14,10,38
8,resource_3,17,84,118
19,resource_1,11,38,61
13,resource_3,18,44,89
9,resource_2,11,34,59
6,resource_1,13,50,77
0,resource_0,9,35,56
5,resource_1,13,38,70
7,resource_0,17,14,49
11,resource_3,14,80,111
4,resource_0,15,74,109
19,resource_3,14,70,101
1,resource_2,15,51,90
13,resource_0,10,59,89
17,resource_0,11,11,40
14,resource_4,10,72,84
15,resource_2,16,61,102
3,resource_0,17,28,57
12,resource_4,12,38,74
16,resource_1,13,62,90
13,resource_2,14,1,37
19,resource_2,20,38,62
7,resource_3,19,60,91
4,resource_4,12,27,58
10,resource_2,11,58,82
18,resource_1,8,44,62
2,resource_4,21,60,99
5,resource_0,14,60,97
13,resource_0,6,47,68
6,resource_3,10,47,87
8,resource_3,14,40,69
17,resource_0,11,76,103
9,resource_4,18,31,66
11,resource_0,11,77,111
14,resource_4,6,10,36
0,resource_3,20,18,62
7,resource_0,12,31,59
15,resource_2,21,19,61
3,resource_0,16,11,51
19,resource_0,11,44,73
12,resource_0,14,42,75
4,resource_2,7,36,58
5,resource_4,19,48,84
16,resource_2,9,18,43
1,resource_3,27,45,80
2,resource_3,16,68,100
6,resource_3,14,53,86
17,resource_1,15,72,105
14,resource_0,8,69,88
18,resource_0,12,44,82
11,resource_1,21,100,135
10,resource_0,19,65,96
8,resource_3,18,65,92
9,resource_4,20,22,64
3,resource_2,12,39,73
7,resource_4,21,58,87
18,resource_0,14,69,86
0,resource_0,14,48,85
13,resource_3,14,75,103
16,resource_3,29,37,79
17,resource_1,14,36,53
1,resource_4,15,58,88
14,resource_1,11,22,46
12,resource_1,4,70,92
19,resource_3,20,80,115
3,resource_2,18,50,82
5,resource_2,15,63,94
11,resource_3,10,47,69
15,resource_0,22,50,83
8,resource_1,11,23,45
10,resource_4,11,62,82
1,resource_2,7,44,60
4,resource_3,14,70,96
2,resource_2,11,81,114
9,resource_1,22,60,103
14,resource_3,6,52,72
12,resource_0,8,65,85
19,resource_4,23,63,95
6,resource_2,15,50,84
17,resource_3,20,35,70
0,resource_1,23,23,61
11,resource_4,13,17,48
5,resource_4,5,49,79
16,resource_4,8,75,100
18,resource_4,6,65,85
7,resource_4,14,48,81
2,resource_3,20,60,96
3,resource_3,13,9,43
10,resource_0,20,58,96
8,resource_1,14,78,103
13,resource_3,16,72,109
1,resource_2,24,16,57
15,resource_1,16,29,57
2,resource_1,19,48,82
11,resource_4,8,28,53
6,resource_4,18,21,55
17,resource_4,13,65,91
4,resource_3,14,72,99
6,resource_3,19,26,55
19,resource_4,14,51,78
9,resource_3,23,65,102
14,resource_2,19,81,104
5,resource_0,18,24,60
10,resource_1,18,54,86
16,resource_1,20,46,81
7,resource_1,15,22,51
12,resource_3,13,54,79
8,resource_0,20,17,52
13,resource_1,11,50,77
15,resource_3,13,60,88
1,resource_4,21,28,63
11,resource_2,13,60,82
3,resource_3,16,71,96
18,resource_3,13,28,69
6,resource_0,13,26,60
5,resource_0,14,5,37
10,resource_4,13,53,79
17,resource_0,5,59,81
7,resource_0,24,30,68
0,resource_4,22,73,111
19,resource_4,7,17,37
2,resource_2,18,58,92
15,resource_1,11,44,67
4,resource_0,26,39,75
5,resource_2,12,82,111
8,resource_1,19,1,42
9,resource_4,10,109,135
18,resource_4,12,71,98
14,resource_1,21,35,75
11,resource_1,5,46,73
16,resource_1,13,46,81
10,resource_4,20,31,67
6,resource_3,24,73,111
12,resource_1,12,68,90
13,resource_1,17,67,103
7,resource_1,19,40,71
1,resource_3,21,56,95
17,resource_3,19,14,51
11,resource_1,20,68,104
9,resource_2,21,1,35
15,resource_3,4,56,82
3,resource_0,16,78,104
10,resource_2,15,60,98
0,resource_3,20,30,66
11,resource_4,14,24,58
14,resource_1,23,75,115
19,resource_4,17,84,126
4,resource_1,15,94,130
2,resource_0,18,106,140
8,resource_2,16,41,70
1,resource_4,12,90,105
5,resource_3,13,45,77
16,resource_1,25,40,85
7,resource_3,24,57,97
11,resource_2,16,21,53
13,resource_1,13,24,60
17,resource_2,15,38,70
18,resource_1,19,51,84
6,resource_1,15,47,71
4,resource_3,9,52,73
15,resource_1,14,39,62
3,resource_2,20,52,92
0,resource_4,15,21,54
10,resource_0,3,58,79
19,resource_3,10,28,59
2,resource_3,12,50,79
7,resource_1,17,57,98
9,resource_0,20,53,88
16,resource_0,18,79,117
3,resource_1,10,24,52
10,resource_4,9,60,87
5,resource_4,9,59,88
1,resource_3,16,85,115
18,resource_2,16,27,61
15,resource_3,17,14,48
13,resource_2,13,31,60
14,resource_4,22,70,113
12,resource_4,22,47,91
8,resource_4,4,52,68
11,resource_0,15,38,76
2,resource_3,16,39,66
6,resource_0,8,89,117
17,resource_2,20,49,91
0,resource_3,19,50,85
4,resource_3,9,32,54
2,resource_4,17,1,30
9,resource_1,16,42,72
16,resource_3,9,34,58
7,resource_2,16,28,56
