# Simulation Configuration
NumContainers,20
NumResources,5
SimulationTime,60
MaxConcurrentAccess,3
SynchronizationEnabled,true
NetworkLatencyMean,15
ProcessingTimeMean,50

# Summary Metrics
TotalRequests,4219
SuccessfulRequests,4219
Conflicts,0
Timeouts,0
TotalDuration,61
ThroughputPerSecond,69.16393
AvgAcquireTimeMs,16.008532827684284
AvgProcessingTimeMs,49.20786916330884
AvgTotalTimeMs,81.03342024176345

# Access Logs
ContainerId,ResourceId,AcquireTimeMs,ProcessingTimeMs,TotalTimeMs
4,resource_4,63,43,117
0,resource_3,18,30,63
1,resource_1,5,67,94
13,resource_2,16,20,56
18,resource_0,14,82,108
11,resource_3,11,34,67
2,resource_3,29,33,80
4,resource_4,11,67,90
14,resource_1,16,86,109
12,resource_1,15,46,79
16,resource_0,14,41,74
17,resource_0,21,26,67
0,resource_1,18,65,87
7,resource_2,12,55,81
5,resource_0,12,94,121
15,resource_3,16,40,75
9,resource_2,21,62,93
19,resource_1,32,45,103
13,resource_2,3,53,71
3,resource_3,18,38,85
6,resource_1,16,34,61
8,resource_1,47,66,132
6,resource_4,10,57,79
10,resource_4,24,36,80
12,resource_0,16,69,93
0,resource_0,12,36,54
17,resource_4,14,49,94
19,resource_1,18,62,99
9,resource_2,15,63,92
3,resource_2,9,30,55
16,resource_4,15,58,89
1,resource_4,15,55,89
18,resource_4,23,26,55
11,resource_3,17,74,103
7,resource_1,17,50,87
13,resource_3,20,67,96
15,resource_0,17,40,65
6,resource_0,19,41,66
8,resource_3,16,51,85
10,resource_0,16,45,72
14,resource_3,17,70,101
2,resource_0,18,54,94
16,resource_4,10,48,72
4,resource_3,23,48,89
5,resource_0,15,58,94
9,resource_0,29,50,93
2,resource_4,1,25,31
17,resource_2,22,50,86
12,resource_0,62,52,131
11,resource_2,15,44,80
1,resource_1,13,54,89
18,resource_2,7,59,81
16,resource_1,8,8,23
0,resource_1,22,57,94
14,resource_3,14,67,102
3,resource_0,14,51,82
19,resource_3,16,44,77
16,resource_1,19,70,100
2,resource_4,13,31,61
4,resource_3,17,20,59
8,resource_1,10,42,74
7,resource_3,13,48,78
12,resource_1,14,43,72
15,resource_2,25,57,99
18,resource_2,18,1,51
13,resource_1,23,60,103
6,resource_0,17,38,68
0,resource_3,15,27,58
9,resource_1,16,80,107
5,resource_1,13,63,98
17,resource_0,16,19,43
10,resource_3,16,61,95
14,resource_0,22,13,43
1,resource_1,8,27,52
13,resource_0,25,16,59
12,resource_3,16,40,83
0,resource_2,12,43,76
11,resource_4,7,72,101
8,resource_4,20,55,89
7,resource_0,16,45,68
2,resource_2,9,24,43
19,resource_1,24,75,114
4,resource_2,11,30,55
16,resource_3,16,40,60
6,resource_3,20,45,77
9,resource_0,10,69,99
13,resource_3,16,33,65
3,resource_2,20,37,68
18,resource_2,9,19,48
8,resource_3,13,16,48
5,resource_2,28,42,92
12,resource_0,9,18,49
10,resource_2,17,35,69
19,resource_2,9,48,78
2,resource_0,15,64,100
11,resource_2,22,44,78
17,resource_3,16,30,64
1,resource_1,15,39,76
14,resource_1,14,59,83
4,resource_2,39,58,111
15,resource_4,19,89,132
13,resource_0,10,29,53
7,resource_2,54,91,156
18,resource_3,6,52,63
16,resource_4,24,49,86
14,resource_0,2,84,100
9,resource_3,15,33,74
4,resource_1,11,42,68
12,resource_0,18,56,88
6,resource_3,25,60,103
3,resource_0,18,16,50
0,resource_3,23,68,111
5,resource_0,18,19,53
8,resource_4,17,70,102
4,resource_2,21,59,89
19,resource_4,15,41,69
17,resource_3,17,103,142
1,resource_1,20,15,52
2,resource_4,6,84,110
9,resource_4,14,38,68
16,resource_2,19,50,85
0,resource_2,15,26,57
11,resource_2,18,56,92
13,resource_1,16,72,104
14,resource_1,17,98,126
5,resource_0,14,39,71
10,resource_1,16,12,45
12,resource_2,11,55,81
17,resource_4,8,48,74
18,resource_2,22,69,112
7,resource_3,16,39,69
2,resource_3,9,42,63
0,resource_4,8,36,59
1,resource_0,4,32,49
6,resource_4,16,46,81
9,resource_1,13,55,87
15,resource_3,16,33,66
17,resource_0,10,71,99
16,resource_4,13,43,74
11,resource_3,17,33,63
15,resource_3,12,32,57
3,resource_2,10,71,101
19,resource_2,18,35,69
8,resource_2,16,54,76
4,resource_1,9,68,90
2,resource_2,19,33,65
14,resource_0,18,56,86
7,resource_2,13,58,81
13,resource_0,5,55,79
17,resource_4,8,45,68
18,resource_3,23,64,104
5,resource_0,11,77,107
12,resource_3,10,48,84
17,resource_3,10,4,31
0,resource_0,50,51,118
4,resource_0,28,22,65
1,resource_4,19,34,60
11,resource_0,11,27,53
6,resource_1,11,62,96
16,resource_3,23,78,110
10,resource_3,23,63,96
8,resource_1,11,27,56
15,resource_0,20,52,93
13,resource_2,14,84,114
7,resource_4,15,49,82
14,resource_1,13,60,82
12,resource_0,19,53,95
9,resource_2,15,45,74
19,resource_1,13,65,97
3,resource_2,42,53,109
4,resource_4,16,66,97
5,resource_2,16,84,117
17,resource_2,34,37,97
6,resource_0,14,46,75
0,resource_2,36,68,122
8,resource_1,10,44,72
18,resource_0,16,57,89
1,resource_4,13,34,58
16,resource_4,9,53,78
2,resource_0,10,65,96
10,resource_0,8,42,72
11,resource_1,11,69,92
0,resource_2,19,61,98
15,resource_1,14,69,103
1,resource_4,20,65,102
17,resource_1,17,80,108
9,resource_1,25,46,85
13,resource_0,23,71,112
6,resource_0,11,76,109
4,resource_3,10,1,27
14,resource_3,15,44,70
3,resource_1,69,65,151
2,resource_1,35,71,124
7,resource_4,9,61,89
1,resource_2,9,46,69
12,resource_1,15,32,62
18,resource_2,21,23,61
10,resource_0,19,48,89
19,resource_3,11,78,105
5,resource_2,10,90,115
8,resource_3,5,55,66
7,resource_3,19,48,77
15,resource_1,10,33,51
14,resource_2,21,61,91
16,resource_2,12,82,107
6,resource_2,24,21,64
11,resource_3,24,78,113
9,resource_1,19,77,109
7,resource_0,5,46,73
13,resource_1,11,66,84
0,resource_1,20,68,98
14,resource_0,11,68,99
5,resource_1,37,75,125
4,resource_3,12,52,87
17,resource_3,17,23,59
2,resource_1,62,79,150
16,resource_3,24,71,105
10,resource_0,15,79,104
12,resource_0,16,69,105
18,resource_4,16,62,91
19,resource_0,16,57,91
13,resource_3,22,32,68
3,resource_2,10,42,65
7,resource_1,19,45,77
15,resource_4,12,35,66
4,resource_4,19,70,105
11,resource_0,16,58,92
1,resource_4,11,25,48
6,resource_4,17,36,70
9,resource_3,15,78,110
0,resource_0,11,55,77
2,resource_3,8,30,57
8,resource_4,4,56,75
10,resource_4,22,82,114
15,resource_0,22,62,101
18,resource_0,21,57,87
5,resource_4,10,61,91
16,resource_3,23,62,101
7,resource_2,20,57,88
0,resource_3,12,63,106
13,resource_1,16,45,70
4,resource_3,21,78,107
12,resource_2,12,59,93
11,resource_2,16,34,68
9,resource_1,17,58,94
6,resource_1,9,33,63
17,resource_0,15,61,90
19,resource_0,16,1,37
3,resource_3,10,54,73
14,resource_3,18,28,69
0,resource_3,22,21,58
18,resource_1,15,46,79
10,resource_3,13,49,79
17,resource_0,17,50,85
1,resource_0,18,76,114
16,resource_0,13,113,142
5,resource_2,16,40,65
4,resource_4,17,33,55
19,resource_1,16,58,86
13,resource_1,21,58,92
2,resource_1,9,80,112
8,resource_0,47,67,128
15,resource_0,52,53,118
9,resource_4,12,46,74
0,resource_3,19,58,93
6,resource_2,13,34,62
11,resource_4,16,64,92
3,resource_1,58,75,152
12,resource_2,7,44,67
14,resource_3,11,81,104
7,resource_4,10,69,97
13,resource_1,34,28,82
9,resource_2,15,35,68
10,resource_3,8,37,60
6,resource_2,17,44,83
18,resource_3,25,32,72
11,resource_2,12,87,114
17,resource_0,5,33,54
1,resource_2,14,32,57
4,resource_2,24,58,97
8,resource_4,21,26,61
2,resource_0,15,30,67
5,resource_3,23,34,72
19,resource_3,8,72,90
16,resource_2,18,33,74
1,resource_4,9,70,88
18,resource_4,20,63,101
15,resource_3,18,59,99
7,resource_4,7,53,74
13,resource_0,14,48,80
6,resource_3,14,42,67
17,resource_1,15,28,59
9,resource_0,14,42,72
0,resource_0,21,68,105
12,resource_3,13,25,53
14,resource_1,24,54,98
3,resource_1,12,93,119
11,resource_0,35,61,109
10,resource_0,23,70,118
5,resource_1,13,45,72
8,resource_3,10,48,78
6,resource_0,11,26,48
14,resource_3,7,21,42
7,resource_4,13,47,78
17,resource_3,16,48,82
2,resource_2,26,65,110
19,resource_2,13,62,88
16,resource_3,13,28,56
6,resource_0,14,60,94
4,resource_1,18,63,100
12,resource_0,12,63,99
5,resource_4,20,67,107
9,resource_4,11,52,79
11,resource_3,20,46,77
1,resource_0,11,64,94
18,resource_4,8,96,122
13,resource_0,10,45,72
3,resource_3,11,21,47
10,resource_1,15,58,84
15,resource_1,18,14,42
7,resource_1,18,62,87
0,resource_2,10,52,75
8,resource_0,9,64,90
18,resource_2,24,29,67
6,resource_1,16,63,91
14,resource_2,26,51,97
3,resource_2,15,60,96
11,resource_0,9,51,82
15,resource_2,37,27,81
6,resource_1,10,19,42
17,resource_3,13,66,97
9,resource_4,14,54,89
13,resource_4,6,36,60
19,resource_1,17,37,69
12,resource_3,16,58,92
16,resource_4,14,74,95
11,resource_4,12,56,82
2,resource_0,14,38,68
10,resource_4,15,12,51
14,resource_1,11,54,80
0,resource_0,9,19,44
8,resource_1,25,32,81
4,resource_3,15,78,98
1,resource_2,9,67,88
16,resource_1,10,52,78
15,resource_1,19,91,121
6,resource_1,16,35,62
9,resource_2,9,15,38
4,resource_0,14,50,70
7,resource_1,29,42,86
18,resource_2,14,40,72
14,resource_0,22,45,85
17,resource_1,13,80,112
3,resource_2,19,69,109
2,resource_2,10,66,88
0,resource_4,11,36,66
5,resource_0,9,59,83
10,resource_0,17,44,76
8,resource_1,16,63,93
19,resource_4,12,43,81
13,resource_1,20,30,70
11,resource_3,17,60,98
12,resource_0,20,67,101
3,resource_2,1,20,38
2,resource_3,17,9,41
11,resource_4,27,18,54
1,resource_0,17,47,81
0,resource_2,9,68,85
10,resource_1,9,40,66
15,resource_0,17,68,102
8,resource_4,6,6,22
9,resource_3,18,88,121
6,resource_2,10,61,94
16,resource_0,24,89,128
13,resource_0,9,27,53
3,resource_3,14,32,63
4,resource_2,21,48,86
14,resource_4,13,36,62
19,resource_0,13,34,74
17,resource_4,21,57,91
11,resource_0,7,53,85
7,resource_3,12,37,55
8,resource_3,12,40,66
15,resource_4,8,93,115
18,resource_3,14,75,105
9,resource_4,23,65,114
5,resource_4,21,39,75
14,resource_3,27,43,88
5,resource_2,6,27,47
10,resource_1,19,34,72
1,resource_4,12,64,91
12,resource_0,5,49,70
11,resource_2,11,43,75
8,resource_0,18,31,64
4,resource_1,21,39,79
19,resource_1,17,35,63
13,resource_2,19,60,90
3,resource_0,11,33,65
7,resource_1,5,59,75
2,resource_0,13,53,93
0,resource_1,14,26,56
14,resource_3,18,51,88
13,resource_0,10,43,71
16,resource_3,26,32,87
6,resource_2,14,56,90
17,resource_1,4,46,73
12,resource_1,18,54,84
15,resource_4,14,32,61
1,resource_0,7,68,96
8,resource_0,20,54,82
9,resource_1,16,48,87
14,resource_1,13,44,69
10,resource_1,16,40,65
18,resource_0,21,74,112
2,resource_2,14,33,61
3,resource_0,13,50,74
5,resource_0,25,57,98
8,resource_0,18,56,87
19,resource_2,15,23,40
7,resource_1,16,21,48
4,resource_4,19,77,112
0,resource_0,69,44,137
15,resource_0,52,49,122
6,resource_1,10,47,73
13,resource_2,19,32,68
1,resource_0,8,73,93
16,resource_3,16,47,83
17,resource_3,15,84,109
9,resource_3,13,55,87
19,resource_2,12,30,53
10,resource_4,16,47,74
11,resource_0,22,72,100
14,resource_4,15,54,83
2,resource_0,18,31,70
12,resource_0,24,60,102
16,resource_2,21,20,60
4,resource_1,14,49,78
7,resource_0,7,14,35
0,resource_3,14,41,78
18,resource_3,15,31,51
15,resource_3,15,47,82
3,resource_0,17,54,88
1,resource_1,14,36,60
9,resource_4,20,16,50
2,resource_0,19,40,79
13,resource_3,17,34,75
7,resource_4,16,30,70
11,resource_2,11,56,79
19,resource_1,18,29,56
10,resource_3,16,16,59
5,resource_1,19,63,110
6,resource_1,9,52,77
18,resource_2,18,76,104
17,resource_4,23,82,131
3,resource_3,9,70,91
14,resource_3,15,50,82
16,resource_0,19,48,80
7,resource_4,13,11,43
8,resource_1,20,60,93
12,resource_3,20,80,103
15,resource_3,13,46,80
4,resource_3,13,32,59
9,resource_1,14,46,80
1,resource_3,12,37,58
14,resource_1,18,58,99
0,resource_0,21,34,66
19,resource_4,14,63,87
10,resource_2,9,36,61
9,resource_3,6,27,41
11,resource_0,13,49,76
6,resource_4,13,15,42
7,resource_3,18,56,83
2,resource_3,20,34,66
5,resource_2,17,68,102
19,resource_2,12,71,105
0,resource_3,21,26,70
18,resource_3,19,55,98
16,resource_2,15,67,93
17,resource_4,13,40,74
1,resource_0,17,12,33
13,resource_0,8,45,72
8,resource_4,21,12,51
14,resource_0,11,31,63
3,resource_2,9,55,84
9,resource_3,7,46,74
12,resource_4,9,7,34
8,resource_3,13,46,79
4,resource_1,14,77,109
7,resource_1,6,52,78
18,resource_2,16,39,69
15,resource_2,21,15,59
2,resource_1,20,30,68
16,resource_0,15,17,48
11,resource_3,17,76,102
0,resource_0,19,63,98
17,resource_1,10,17,45
10,resource_3,26,57,109
1,resource_1,16,66,98
5,resource_0,7,35,51
2,resource_3,13,20,48
14,resource_2,13,34,59
17,resource_1,8,79,112
12,resource_4,10,33,59
1,resource_3,16,18,42
9,resource_0,18,53,81
6,resource_0,17,63,85
19,resource_1,9,68,100
10,resource_4,17,21,54
8,resource_1,20,50,85
17,resource_4,11,40,63
7,resource_0,6,97,124
18,resource_2,15,52,81
14,resource_2,20,53,84
13,resource_2,15,74,103
1,resource_1,10,42,60
16,resource_4,19,30,76
2,resource_4,16,51,80
0,resource_0,11,70,102
15,resource_2,37,69,118
3,resource_4,19,65,94
11,resource_1,8,72,102
13,resource_2,10,38,64
12,resource_0,8,53,71
9,resource_1,14,23,54
10,resource_2,16,44,70
19,resource_4,5,49,70
15,resource_4,13,15,34
6,resource_1,4,58,80
17,resource_2,10,27,57
5,resource_3,17,52,80
4,resource_3,15,79,114
8,resource_1,17,25,66
17,resource_4,12,16,46
18,resource_3,14,41,68
14,resource_4,12,45,75
2,resource_4,19,62,95
12,resource_2,22,57,93
1,resource_2,10,34,76
11,resource_2,19,54,89
19,resource_2,12,84,115
16,resource_4,22,10,50
13,resource_1,14,41,62
7,resource_0,11,27,55
0,resource_2,19,9,48
15,resource_0,11,23,52
10,resource_4,21,30,63
9,resource_0,13,49,75
3,resource_2,18,79,117
6,resource_4,16,31,69
12,resource_3,16,54,87
7,resource_2,11,47,75
17,resource_4,13,32,53
4,resource_1,8,40,61
19,resource_0,15,24,49
8,resource_3,13,37,60
5,resource_0,22,1,36
18,resource_1,14,26,49
11,resource_0,14,64,84
0,resource_4,9,59,74
14,resource_4,16,68,101
6,resource_0,15,44,82
10,resource_4,15,55,87
11,resource_3,20,24,66
15,resource_0,15,60,90
7,resource_0,22,36,70
16,resource_0,16,58,94
14,resource_3,12,35,65
12,resource_3,14,67,98
19,resource_2,9,46,75
9,resource_3,16,9,39
3,resource_2,9,24,47
18,resource_2,24,56,95
2,resource_4,19,31,58
5,resource_2,21,57,97
1,resource_1,17,43,81
4,resource_4,20,1,32
6,resource_3,23,16,50
13,resource_3,18,43,78
10,resource_1,13,100,121
11,resource_1,14,75,102
15,resource_0,19,30,53
17,resource_1,60,10,83
3,resource_2,15,18,48
5,resource_1,21,63,104
8,resource_3,17,95,123
16,resource_3,16,29,65
7,resource_4,9,9,34
18,resource_2,23,49,90
19,resource_0,15,46,67
0,resource_1,9,39,69
1,resource_2,8,32,60
9,resource_4,22,48,86
8,resource_3,7,53,64
14,resource_1,14,40,75
4,resource_3,4,23,44
2,resource_4,15,55,81
12,resource_0,16,61,90
17,resource_1,25,53,99
11,resource_1,23,44,85
13,resource_4,24,1,45
7,resource_0,24,39,80
6,resource_1,14,57,78
14,resource_0,13,75,110
1,resource_1,15,40,65
10,resource_1,19,67,106
0,resource_2,17,60,97
16,resource_4,17,17,47
15,resource_4,14,54,77
12,resource_2,14,59,85
19,resource_3,18,55,90
4,resource_3,14,37,62
8,resource_2,12,64,87
5,resource_2,53,34,104
9,resource_2,27,33,93
18,resource_3,14,20,45
0,resource_2,18,35,63
13,resource_0,13,45,72
11,resource_2,70,66,142
8,resource_0,14,41,69
3,resource_4,18,61,93
15,resource_0,11,42,68
17,resource_1,14,48,75
6,resource_1,10,36,63
1,resource_0,17,38,75
2,resource_0,20,57,93
7,resource_3,19,36,69
12,resource_3,8,100,126
5,resource_4,16,9,48
16,resource_2,14,45,79
3,resource_4,16,79,116
10,resource_3,10,61,78
4,resource_3,19,27,55
14,resource_1,17,60,92
13,resource_0,12,18,43
6,resource_4,7,66,84
0,resource_1,16,60,88
11,resource_0,13,36,55
8,resource_4,14,64,92
9,resource_4,11,62,97
7,resource_2,21,32,77
16,resource_1,12,62,89
19,resource_4,21,62,102
1,resource_0,17,27,56
17,resource_2,14,16,47
3,resource_4,17,49,73
2,resource_1,18,49,84
13,resource_2,12,21,58
0,resource_4,19,57,87
18,resource_0,14,39,63
5,resource_2,18,63,91
4,resource_0,22,84,127
9,resource_4,13,59,85
15,resource_0,12,59,82
12,resource_1,13,41,75
3,resource_4,13,52,80
7,resource_0,16,40,72
14,resource_0,16,8,38
17,resource_3,14,48,76
6,resource_0,16,60,91
10,resource_3,20,50,91
13,resource_0,19,31,74
16,resource_4,19,49,91
4,resource_1,12,58,95
1,resource_2,8,66,92
8,resource_2,14,69,102
18,resource_2,17,66,98
14,resource_4,23,20,52
12,resource_3,10,22,53
11,resource_1,12,27,53
0,resource_4,15,22,51
7,resource_4,7,46,63
9,resource_2,66,54,136
19,resource_2,24,46,92
17,resource_3,16,73,99
5,resource_0,18,55,82
2,resource_2,16,91,121
10,resource_4,16,14,48
15,resource_1,20,41,70
3,resource_0,14,65,97
6,resource_0,18,66,96
4,resource_3,17,39,72
17,resource_1,11,46,70
3,resource_4,8,65,81
16,resource_0,17,52,86
0,resource_3,20,58,87
8,resource_3,2,37,60
4,resource_4,12,47,78
7,resource_4,16,90,123
14,resource_0,11,25,60
19,resource_3,16,83,122
11,resource_1,21,98,136
6,resource_2,3,38,62
2,resource_2,12,49,74
12,resource_3,21,38,78
17,resource_3,14,16,42
10,resource_1,14,68,94
8,resource_1,24,78,115
1,resource_1,8,45,65
3,resource_3,17,61,91
9,resource_4,7,52,82
18,resource_2,7,43,69
5,resource_0,8,37,58
13,resource_3,8,42,67
4,resource_4,13,46,77
11,resource_2,5,59,81
19,resource_4,24,75,117
0,resource_2,12,70,86
16,resource_0,7,50,68
2,resource_2,18,44,77
14,resource_1,16,47,82
18,resource_4,14,23,48
10,resource_3,15,31,72
15,resource_0,19,26,58
3,resource_0,12,60,78
7,resource_2,14,47,72
6,resource_4,11,50,76
1,resource_1,15,40,70
16,resource_0,17,88,118
13,resource_0,5,79,99
17,resource_3,13,48,74
11,resource_1,10,36,61
10,resource_0,11,22,53
8,resource_0,13,47,72
12,resource_1,18,99,133
5,resource_0,10,24,47
4,resource_4,17,66,101
9,resource_1,7,34,56
0,resource_0,19,38,79
17,resource_0,23,34,76
18,resource_2,15,11,43
12,resource_1,7,72,99
15,resource_3,1,28,39
13,resource_4,16,83,114
16,resource_4,23,45,81
9,resource_3,8,86,114
1,resource_4,24,41,81
2,resource_0,25,60,104
3,resource_2,9,47,70
6,resource_3,17,42,71
7,resource_0,11,71,93
14,resource_2,12,65,97
17,resource_0,16,64,99
10,resource_4,24,42,76
0,resource_4,13,27,52
15,resource_0,22,50,95
16,resource_0,15,43,68
0,resource_4,7,14,40
8,resource_3,20,41,71
5,resource_4,11,48,68
12,resource_4,9,15,38
17,resource_0,21,47,86
4,resource_3,28,49,92
9,resource_4,7,35,51
2,resource_1,19,52,80
19,resource_0,19,61,93
13,resource_2,15,88,116
17,resource_1,10,13,42
3,resource_2,22,4,38
10,resource_1,7,37,65
1,resource_0,23,73,102
14,resource_3,6,37,59
15,resource_4,13,50,79
11,resource_4,7,52,76
7,resource_2,21,66,95
18,resource_4,12,38,64
12,resource_4,20,16,50
16,resource_0,10,35,62
2,resource_3,6,14,44
11,resource_2,6,63,83
5,resource_2,3,61,87
1,resource_3,11,1,25
6,resource_0,14,63,87
13,resource_2,17,43,84
3,resource_2,26,26,63
4,resource_0,12,59,84
10,resource_4,18,64,101
9,resource_0,16,45,82
0,resource_1,16,73,106
18,resource_2,20,48,84
5,resource_4,10,61,91
15,resource_4,18,32,62
17,resource_2,12,63,82
19,resource_1,13,49,77
12,resource_2,16,69,103
0,resource_4,22,38,72
8,resource_1,20,83,120
11,resource_3,16,47,65
14,resource_2,19,43,73
3,resource_3,6,63,77
7,resource_4,19,53,91
1,resource_0,6,67,81
2,resource_4,7,21,43
6,resource_0,15,59,88
4,resource_2,9,58,80
19,resource_1,20,19,56
5,resource_1,19,55,92
17,resource_2,9,26,45
16,resource_2,15,35,63
12,resource_2,6,51,83
18,resource_4,6,41,63
14,resource_1,28,42,91
13,resource_0,17,47,83
4,resource_4,25,28,67
0,resource_4,8,38,67
8,resource_4,14,51,78
2,resource_4,12,53,86
9,resource_4,28,44,89
10,resource_4,6,15,39
15,resource_1,20,43,76
17,resource_4,6,18,31
6,resource_4,15,22,57
3,resource_1,10,67,91
1,resource_3,13,86,116
11,resource_3,23,38,74
16,resource_1,19,65,111
5,resource_0,20,77,112
4,resource_3,13,56,86
18,resource_4,22,44,81
19,resource_4,12,63,96
13,resource_4,7,62,84
0,resource_3,12,62,89
7,resource_0,14,28,69
10,resource_1,10,45,73
14,resource_3,11,68,93
15,resource_3,14,34,78
7,resource_3,13,41,68
6,resource_0,20,54,91
12,resource_1,15,50,87
8,resource_1,14,51,87
9,resource_3,18,49,80
4,resource_3,15,60,88
5,resource_1,11,75,109
2,resource_4,21,82,125
1,resource_1,15,15,52
14,resource_2,16,61,99
12,resource_4,19,1,38
17,resource_0,7,58,86
10,resource_4,5,37,58
7,resource_2,15,67,95
0,resource_0,18,26,53
9,resource_3,14,63,92
11,resource_3,14,53,78
2,resource_1,9,14,35
0,resource_1,10,63,88
19,resource_4,11,24,51
15,resource_3,12,72,87
3,resource_0,18,53,98
16,resource_1,22,35,79
9,resource_4,12,42,69
17,resource_0,10,33,59
18,resource_2,16,70,108
5,resource_0,16,52,85
19,resource_1,11,47,77
11,resource_0,13,32,63
7,resource_1,11,56,84
6,resource_2,12,24,58
12,resource_1,11,74,101
16,resource_0,10,10,32
10,resource_0,18,55,93
15,resource_4,13,47,75
2,resource_0,24,28,66
14,resource_0,17,54,83
1,resource_0,22,53,88
13,resource_1,10,50,81
8,resource_3,20,76,114
17,resource_4,20,17,43
12,resource_1,16,77,114
4,resource_4,21,70,108
0,resource_2,6,43,68
5,resource_4,17,83,115
6,resource_3,16,71,102
11,resource_3,17,25,60
16,resource_4,21,58,95
9,resource_3,10,46,67
19,resource_3,13,31,57
18,resource_3,41,37,91
7,resource_4,20,46,74
14,resource_4,12,44,74
3,resource_4,11,50,74
4,resource_2,25,27,74
11,resource_3,5,42,57
13,resource_2,12,63,89
10,resource_4,39,47,104
15,resource_4,71,44,131
19,resource_1,21,56,89
12,resource_1,14,67,95
9,resource_2,13,47,81
0,resource_0,18,47,79
1,resource_3,9,75,96
8,resource_3,16,79,114
5,resource_1,18,11,43
4,resource_1,12,15,38
2,resource_1,13,46,74
15,resource_4,33,39,85
17,resource_3,11,38,74
7,resource_4,12,36,69
6,resource_0,11,47,68
19,resource_1,9,35,58
10,resource_0,11,76,103
3,resource_2,25,53,101
11,resource_4,16,37,66
18,resource_4,10,47,81
14,resource_1,4,57,72
16,resource_3,13,64,90
12,resource_1,21,36,74
0,resource_4,15,60,96
13,resource_3,14,44,76
5,resource_1,21,70,100
1,resource_1,16,21,42
14,resource_3,11,75,103
7,resource_2,7,66,88
9,resource_4,17,64,85
8,resource_0,13,47,78
11,resource_1,16,46,82
15,resource_0,13,60,89
17,resource_0,12,45,73
2,resource_3,11,59,85
4,resource_2,24,60,97
12,resource_4,19,19,59
9,resource_0,8,14,29
0,resource_4,19,50,90
10,resource_2,7,76,103
19,resource_1,18,74,113
18,resource_3,22,104,137
1,resource_2,13,50,87
3,resource_4,16,51,90
16,resource_3,14,62,96
8,resource_2,8,15,42
13,resource_3,17,66,105
5,resource_2,13,52,81
0,resource_2,15,43,76
7,resource_4,18,60,101
9,resource_0,16,66,96
2,resource_4,14,77,120
6,resource_2,15,46,83
12,resource_0,17,47,82
4,resource_3,17,54,93
11,resource_1,18,6,54
13,resource_1,7,27,44
15,resource_0,7,26,47
17,resource_0,2,45,49
5,resource_0,17,93,121
6,resource_1,6,6,28
8,resource_0,13,73,97
14,resource_4,12,52,80
19,resource_2,23,47,77
9,resource_1,26,42,79
3,resource_1,11,66,89
12,resource_2,22,59,93
10,resource_4,9,59,88
16,resource_4,8,96,120
18,resource_2,13,79,105
5,resource_0,15,15,50
13,resource_1,14,29,56
15,resource_3,20,78,117
1,resource_4,12,39,69
0,resource_3,7,31,54
11,resource_1,14,86,115
7,resource_3,24,47,83
8,resource_1,14,64,87
17,resource_4,1,40,62
7,resource_1,11,62,90
19,resource_1,11,49,76
4,resource_0,18,60,94
7,resource_2,13,32,63
2,resource_4,13,70,93
9,resource_2,17,62,102
5,resource_2,5,30,54
10,resource_1,17,38,62
18,resource_4,17,52,90
12,resource_1,11,89,108
13,resource_4,16,84,119
0,resource_4,21,70,113
1,resource_0,13,61,96
11,resource_1,11,62,94
16,resource_2,14,42,64
15,resource_3,19,62,107
6,resource_0,10,35,58
3,resource_3,15,57,91
14,resource_1,25,73,118
17,resource_0,14,48,82
19,resource_2,19,57,91
4,resource_4,15,56,85
8,resource_2,19,45,79
6,resource_3,22,26,61
18,resource_1,13,32,66
1,resource_2,14,72,110
12,resource_2,16,35,67
16,resource_3,16,18,47
0,resource_3,17,46,78
11,resource_3,11,48,72
10,resource_2,43,47,108
2,resource_2,27,56,91
5,resource_2,14,102,129
15,resource_0,14,71,104
7,resource_4,19,78,105
14,resource_1,12,50,67
8,resource_0,8,39,58
3,resource_4,23,76,118
9,resource_4,24,30,67
19,resource_2,18,104,136
13,resource_4,13,66,100
1,resource_1,1,46,63
5,resource_4,16,71,95
16,resource_1,10,36,66
0,resource_3,18,49,76
11,resource_4,16,16,51
12,resource_2,15,72,107
17,resource_3,12,33,58
5,resource_3,12,35,66
7,resource_0,23,39,82
13,resource_3,13,39,68
15,resource_2,10,30,49
10,resource_4,13,54,78
6,resource_3,27,44,87
2,resource_4,7,32,52
5,resource_1,13,36,62
18,resource_4,13,59,91
14,resource_2,17,84,117
8,resource_0,7,105,124
4,resource_4,6,64,88
11,resource_4,19,64,90
7,resource_2,12,33,55
0,resource_4,11,22,51
3,resource_2,16,24,60
17,resource_3,14,50,85
9,resource_0,23,33,70
2,resource_4,12,47,73
16,resource_3,13,60,98
1,resource_2,15,19,53
19,resource_0,11,67,100
15,resource_4,12,48,72
8,resource_2,10,31,57
12,resource_1,14,62,96
13,resource_2,14,72,97
14,resource_2,16,76,113
10,resource_0,14,47,76
18,resource_0,16,49,77
16,resource_3,13,1,28
2,resource_4,21,17,58
6,resource_2,12,47,78
9,resource_4,25,30,63
5,resource_3,24,17,70
8,resource_3,20,66,106
3,resource_1,9,60,81
17,resource_4,10,58,88
19,resource_1,13,22,57
13,resource_1,15,31,66
10,resource_1,9,50,64
11,resource_1,14,39,60
1,resource_0,13,68,100
0,resource_2,4,89,106
19,resource_0,14,39,60
8,resource_1,10,32,59
9,resource_3,10,67,92
4,resource_2,7,78,102
